---------------------
Round 0
---------------------
Training Points - 4000
Test Accuracy - 87.74
Training
Epoch:2- training accuracy:0.1645- training loss:tensor(2.3126, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:8- training accuracy:0.9199- training loss:tensor(0.1790, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:9- training accuracy:0.923025- training loss:tensor(0.4714, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:10- training accuracy:0.92805- training loss:tensor(0.4344, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:11- training accuracy:0.930575- training loss:tensor(0.3710, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:12- training accuracy:0.93375- training loss:tensor(0.3367, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:13- training accuracy:0.936875- training loss:tensor(0.2766, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:14- training accuracy:0.936775- training loss:tensor(0.4624, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:15- training accuracy:0.9378- training loss:tensor(0.2345, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:16- training accuracy:0.94115- training loss:tensor(0.4340, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:17- training accuracy:0.944475- training loss:tensor(0.0629, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:18- training accuracy:0.943875- training loss:tensor(0.2546, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:19- training accuracy:0.9466- training loss:tensor(0.1120, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:20- training accuracy:0.9491- training loss:tensor(0.0946, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:21- training accuracy:0.94895- training loss:tensor(0.1476, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:22- training accuracy:0.9493- training loss:tensor(0.2741, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:23- training accuracy:0.95265- training loss:tensor(0.0885, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:24- training accuracy:0.953525- training loss:tensor(0.2243, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:25- training accuracy:0.9547- training loss:tensor(0.1924, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:26- training accuracy:0.954275- training loss:tensor(0.3037, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:27- training accuracy:0.956575- training loss:tensor(0.2882, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:28- training accuracy:0.95795- training loss:tensor(0.1869, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:29- training accuracy:0.95795- training loss:tensor(0.3065, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:30- training accuracy:0.95915- training loss:tensor(0.0572, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:31- training accuracy:0.95975- training loss:tensor(0.2219, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:32- training accuracy:0.96215- training loss:tensor(0.2633, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:33- training accuracy:0.960675- training loss:tensor(0.1621, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:34- training accuracy:0.963875- training loss:tensor(0.3451, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:35- training accuracy:0.964175- training loss:tensor(0.1796, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:36- training accuracy:0.96705- training loss:tensor(0.1925, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:37- training accuracy:0.96455- training loss:tensor(0.1834, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:38- training accuracy:0.96475- training loss:tensor(0.0219, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:39- training accuracy:0.967375- training loss:tensor(0.0629, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:40- training accuracy:0.967625- training loss:tensor(0.2980, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:41- training accuracy:0.967725- training loss:tensor(0.3325, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:42- training accuracy:0.96965- training loss:tensor(0.1250, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:43- training accuracy:0.9708- training loss:tensor(0.1353, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:44- training accuracy:0.97135- training loss:tensor(0.2840, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:45- training accuracy:0.971425- training loss:tensor(0.0261, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:46- training accuracy:0.971575- training loss:tensor(0.0400, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:47- training accuracy:0.97165- training loss:tensor(0.1042, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:48- training accuracy:0.9741- training loss:tensor(0.0565, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:49- training accuracy:0.973825- training loss:tensor(0.0351, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:50- training accuracy:0.9744- training loss:tensor(0.0397, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:51- training accuracy:0.973875- training loss:tensor(0.1060, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:52- training accuracy:0.975075- training loss:tensor(0.0654, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:53- training accuracy:0.97385- training loss:tensor(0.1093, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:54- training accuracy:0.9761- training loss:tensor(0.0827, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:55- training accuracy:0.9784- training loss:tensor(0.0638, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:56- training accuracy:0.97795- training loss:tensor(0.0906, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:57- training accuracy:0.977475- training loss:tensor(0.0368, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:58- training accuracy:0.978925- training loss:tensor(0.0503, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:59- training accuracy:0.977675- training loss:tensor(0.0709, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:60- training accuracy:0.980025- training loss:tensor(0.1398, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:61- training accuracy:0.97945- training loss:tensor(0.0992, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:62- training accuracy:0.98- training loss:tensor(0.0588, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:63- training accuracy:0.981025- training loss:tensor(0.0108, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:64- training accuracy:0.981475- training loss:tensor(0.0815, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:65- training accuracy:0.98185- training loss:tensor(0.1050, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:66- training accuracy:0.9823- training loss:tensor(0.0645, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:67- training accuracy:0.981475- training loss:tensor(0.0276, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:68- training accuracy:0.984875- training loss:tensor(0.0221, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:69- training accuracy:0.983075- training loss:tensor(0.0327, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:70- training accuracy:0.984325- training loss:tensor(0.0284, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:71- training accuracy:0.98395- training loss:tensor(0.0052, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:72- training accuracy:0.98445- training loss:tensor(0.0850, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:73- training accuracy:0.986225- training loss:tensor(0.0250, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:74- training accuracy:0.986975- training loss:tensor(0.0590, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:75- training accuracy:0.986475- training loss:tensor(0.2510, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:76- training accuracy:0.9874- training loss:tensor(0.0104, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:77- training accuracy:0.9891- training loss:tensor(0.0338, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:78- training accuracy:0.987925- training loss:tensor(0.0276, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:79- training accuracy:0.98865- training loss:tensor(0.1387, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:80- training accuracy:0.989125- training loss:tensor(0.0363, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:81- training accuracy:0.989575- training loss:tensor(0.1996, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:82- training accuracy:0.991625- training loss:tensor(0.1108, device='cuda:0', grad_fn=<NllLossBackward0>)
---------------------
Round 9
---------------------
Training Points - 40000
Test Accuracy - 95.25
Selection Time - 0.0010080337524414062
Trainining Time - 1549.3595128059387
Training
Epoch:2- training accuracy:0.604975- training loss:tensor(0.4533, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:3- training accuracy:0.85095- training loss:tensor(0.4909, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:4- training accuracy:0.882025- training loss:tensor(0.4902, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:5- training accuracy:0.897525- training loss:tensor(0.4521, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:6- training accuracy:0.906525- training loss:tensor(0.2613, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:7- training accuracy:0.91565- training loss:tensor(0.1725, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:8- training accuracy:0.919275- training loss:tensor(0.0803, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:9- training accuracy:0.9223- training loss:tensor(0.2250, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:10- training accuracy:0.927475- training loss:tensor(0.1244, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:11- training accuracy:0.93195- training loss:tensor(0.2977, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:12- training accuracy:0.933825- training loss:tensor(0.2023, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:13- training accuracy:0.9362- training loss:tensor(0.2858, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:14- training accuracy:0.938275- training loss:tensor(0.2019, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:15- training accuracy:0.94005- training loss:tensor(0.1337, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:16- training accuracy:0.943375- training loss:tensor(0.0791, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:17- training accuracy:0.944025- training loss:tensor(0.1599, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:18- training accuracy:0.94575- training loss:tensor(0.1492, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:19- training accuracy:0.94855- training loss:tensor(0.3081, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:20- training accuracy:0.947175- training loss:tensor(0.1419, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:21- training accuracy:0.950775- training loss:tensor(0.2071, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:22- training accuracy:0.9525- training loss:tensor(0.2112, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:23- training accuracy:0.95115- training loss:tensor(0.1558, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:24- training accuracy:0.953675- training loss:tensor(0.1518, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:25- training accuracy:0.9541- training loss:tensor(0.0737, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:26- training accuracy:0.95515- training loss:tensor(0.1285, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:27- training accuracy:0.957925- training loss:tensor(0.0585, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:28- training accuracy:0.95715- training loss:tensor(0.2558, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:29- training accuracy:0.95725- training loss:tensor(0.1751, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:30- training accuracy:0.960525- training loss:tensor(0.0979, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:31- training accuracy:0.96145- training loss:tensor(0.1812, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:32- training accuracy:0.961025- training loss:tensor(0.1070, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:33- training accuracy:0.963825- training loss:tensor(0.1601, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:34- training accuracy:0.96505- training loss:tensor(0.1394, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:35- training accuracy:0.96435- training loss:tensor(0.1091, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:36- training accuracy:0.965425- training loss:tensor(0.0695, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:37- training accuracy:0.96515- training loss:tensor(0.0688, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:38- training accuracy:0.966125- training loss:tensor(0.0877, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:39- training accuracy:0.968525- training loss:tensor(0.1658, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:40- training accuracy:0.96765- training loss:tensor(0.1551, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:41- training accuracy:0.970425- training loss:tensor(0.0642, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:42- training accuracy:0.96955- training loss:tensor(0.1030, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:43- training accuracy:0.970625- training loss:tensor(0.1059, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:44- training accuracy:0.971375- training loss:tensor(0.1047, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:45- training accuracy:0.971825- training loss:tensor(0.1429, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:46- training accuracy:0.9714- training loss:tensor(0.1363, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:47- training accuracy:0.972725- training loss:tensor(0.0379, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:48- training accuracy:0.97345- training loss:tensor(0.0223, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:49- training accuracy:0.975025- training loss:tensor(0.3154, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:50- training accuracy:0.97375- training loss:tensor(0.1459, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:51- training accuracy:0.976525- training loss:tensor(0.0194, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:52- training accuracy:0.9751- training loss:tensor(0.1061, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:53- training accuracy:0.975775- training loss:tensor(0.0730, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:54- training accuracy:0.976- training loss:tensor(0.0417, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:55- training accuracy:0.976425- training loss:tensor(0.0634, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:56- training accuracy:0.978875- training loss:tensor(0.0547, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:57- training accuracy:0.978325- training loss:tensor(0.0716, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:58- training accuracy:0.9785- training loss:tensor(0.0915, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:59- training accuracy:0.979125- training loss:tensor(0.0952, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:60- training accuracy:0.979675- training loss:tensor(0.0307, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:61- training accuracy:0.9795- training loss:tensor(0.0872, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:62- training accuracy:0.9809- training loss:tensor(0.1048, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:63- training accuracy:0.9798- training loss:tensor(0.1623, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:64- training accuracy:0.980375- training loss:tensor(0.0585, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:65- training accuracy:0.98285- training loss:tensor(0.0790, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:66- training accuracy:0.9833- training loss:tensor(0.0549, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:67- training accuracy:0.982775- training loss:tensor(0.0682, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:68- training accuracy:0.984125- training loss:tensor(0.0955, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:69- training accuracy:0.984925- training loss:tensor(0.0652, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:70- training accuracy:0.98385- training loss:tensor(0.1951, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:71- training accuracy:0.984- training loss:tensor(0.1605, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:72- training accuracy:0.9855- training loss:tensor(0.0786, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:73- training accuracy:0.98575- training loss:tensor(0.0445, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:74- training accuracy:0.986475- training loss:tensor(0.0416, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:75- training accuracy:0.98815- training loss:tensor(0.0493, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:76- training accuracy:0.9877- training loss:tensor(0.0254, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:77- training accuracy:0.988225- training loss:tensor(0.0694, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:78- training accuracy:0.989325- training loss:tensor(0.0214, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:79- training accuracy:0.986625- training loss:tensor(0.0395, device='cuda:0', grad_fn=<NllLossBackward0>)
Epoch:80- training accuracy:0.989025- training loss:tensor(0.0094, device='cuda:0', grad_fn=<NllLossBackward0>)
